ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols
209046_s_at	-0.609336494084253	12.8297998900452	-5.91090994722905	8.57942277637247e-07	0.00047673329507212	5.71135286131585	GABARAPL2
202269_x_at	-1.56175737763266	10.5563550512265	-5.91072403750691	8.58437553024435e-07	0.00047673329507212	5.71081411690018	GBP1
201200_at	-1.08169012113819	10.6773811556206	-5.87964949692567	9.45377154814711e-07	0.000487993463622192	5.62075415526082	CREG1
203600_s_at	0.454715349860038	9.31605973745765	5.87250384747071	9.66584694308834e-07	0.000487993463622192	5.60004215213774	FAM193A
213988_s_at	-0.621768838058252	11.6367504926792	-5.81727011149104	1.14741496987224e-06	0.000533576091881234	5.43991737422085	SAT1
218920_at	0.636224898526697	9.77209176759772	5.81572005685748	1.15295095031508e-06	0.000533576091881234	5.43542309734894	FAM193B
201597_at	-0.798861938736835	9.61246182695395	-5.79313801419509	1.23669983443862e-06	0.000549441002444391	5.36994493167922	COX7A2
210907_s_at	-1.09218180707041	8.45094610696683	-5.74793584105201	1.42306391432538e-06	0.000607921957554308	5.23886418437968	PDCD10
212165_at	-0.67962020736786	9.89372332771133	-5.72792547660827	1.51429556267526e-06	0.000612291372858416	5.18083246951003	NA
203115_at	-1.72190826314949	9.26930412339691	-5.71510153144182	1.57581420450816e-06	0.000612291372858416	5.14364117047575	FECH
221425_s_at	-1.35305073844436	8.21309366497423	-5.71046382315269	1.59867199179743e-06	0.000612291372858416	5.13019104119133	ISCA1
203595_s_at	-2.06101653822243	7.43764852747405	-5.66556887118051	1.83781496167733e-06	0.000656821268172665	4.99998763301248	IFIT5
211560_s_at	-0.97439174006626	14.4894611935709	-5.66223077032577	1.85696237482109e-06	0.000656821268172665	4.99030664478073	ALAS2
208737_at	-0.812343061490671	10.1035134290172	-5.65615171607463	1.89234542014273e-06	0.000656821268172665	4.97267657330385	ATP6V1G1
211546_x_at	-1.11827091004955	11.7674674951079	-5.60874789107192	2.1923849845555e-06	0.000681117792020999	4.83520550638036	SNCA
218116_at	-0.835399219793997	10.4371949754549	-5.60702479664333	2.20414379910784e-06	0.000681117792020999	4.83020882622746	C9orf78
203249_at	0.479368080683777	10.2204535514971	5.59652509137454	2.27716993588362e-06	0.000681117792020999	4.79976204629161	EZH1
213797_at	-3.24785797923327	8.05292576051511	-5.59542796723166	2.28493856273072e-06	0.000681117792020999	4.79658069345443	RSAD2
206025_s_at	-2.24668055935482	9.04622683021586	-5.58264377702821	2.37743667053277e-06	0.000681117792020999	4.75951103371878	TNFAIP6
207827_x_at	-1.07959819741529	12.0912119767233	-5.57139133145418	2.46194047340882e-06	0.000681117792020999	4.72688440479222	SNCA
210218_s_at	-0.826600603801126	7.58451189171766	-5.55901682245598	2.55833657832628e-06	0.000681117792020999	4.69100615545268	SP100
202130_at	-0.905749608689103	11.1017494702853	-5.54552342867182	2.66774730144795e-06	0.000681117792020999	4.651886248021	RIOK3
202230_s_at	0.48335101878645	10.2077342443958	5.54122964574416	2.70353341280648e-06	0.000681117792020999	4.63943832309208	CHERP
213408_s_at	0.443895890180265	11.5416041907817	5.53719383005584	2.73760618350475e-06	0.000681117792020999	4.62773852231893	NA
209273_s_at	-1.12904303945536	9.72974039108082	-5.5250283162051	2.84292948294282e-06	0.000681117792020999	4.59247239444008	ISCA1
202592_at	-0.531827891590115	9.49198063433746	-5.52185611231045	2.87105136167029e-06	0.000681117792020999	4.58327703203922	BLOC1S1
209452_s_at	-0.751753506517145	10.8779358896146	-5.51560124512195	2.92731715388028e-06	0.000681117792020999	4.56514638619317	VTI1B
213293_s_at	-0.898039556604603	12.3120912736264	-5.50168332332989	3.05649512594229e-06	0.000681117792020999	4.52480587551643	TRIM22
203153_at	-2.97674255036322	9.1167576172946	-5.50156212030774	3.05764468287836e-06	0.000681117792020999	4.52445459014764	IFIT1
200067_x_at	-0.646116947557173	12.2886476490182	-5.50141558487065	3.05903508253293e-06	0.000681117792020999	4.52402988367717	SNX3
208857_s_at	-0.521789066104592	9.27886983065467	-5.495936940564	3.11147426168466e-06	0.000681117792020999	4.50815133353801	PCMT1
32099_at	0.444061762228266	10.2057501870621	5.49539678351869	3.11669272539121e-06	0.000681117792020999	4.50658584960097	SAFB2
202129_s_at	-1.24527186305743	10.1155563182987	-5.494282252138	3.12748783587566e-06	0.000681117792020999	4.50335573211424	RIOK3
212375_at	0.666418647570458	8.38448187985002	5.47553716993697	3.31474027648999e-06	0.000685833578115145	4.44903299840759	EP400
221742_at	0.536642273525775	9.37650546694575	5.47196523233205	3.35167026528878e-06	0.000685833578115145	4.43868250592725	CELF1
202182_at	0.521122337446012	6.921634582805	5.47000766124823	3.3720832165515e-06	0.000685833578115145	4.43301012844089	KAT2A
203116_s_at	-1.50405683849049	10.6327338418005	-5.46138903711434	3.4634403406807e-06	0.000685833578115145	4.40803735299154	FECH
219458_s_at	-0.957795783143338	6.9101742704514	-5.45887771614384	3.49052169027397e-06	0.000685833578115145	4.40076104627313	NSUN3
202411_at	-2.5714048144168	5.23541257901901	-5.45620013984556	3.51962851828246e-06	0.000685833578115145	4.39300320193637	IFI27
219672_at	-1.46751577580062	11.5165027526059	-5.44476681772082	3.64666326853285e-06	0.000698336015924041	4.35987903448927	AHSP
206026_s_at	-2.59723802619768	7.44924901350685	-5.43693174362093	3.73634798203591e-06	0.000703383339601234	4.33718153402769	TNFAIP6
212973_at	-0.843488154608705	10.3694766741426	-5.41608095179222	3.98587505028069e-06	0.00072229779868827	4.2767869133952	RPIA
219627_at	0.865984642729314	7.74359346359559	5.41453989855372	4.00496326915694e-06	0.00072229779868827	4.27232372511349	ZNF767P
205592_at	-1.03247256310178	12.6631439226351	-5.41218442308483	4.03431552334108e-06	0.00072229779868827	4.26550194838792	SLC4A1
201931_at	-0.507061021913707	9.7912410254679	-5.40595194284518	4.11301858619828e-06	0.00072229779868827	4.24745264218301	ETFA
201680_x_at	0.544852372119498	10.1419930833843	5.40213475931478	4.16197525128741e-06	0.00072229779868827	4.23639863637484	SRRT
213545_x_at	-0.790345058549793	9.66407224799501	-5.39274822790947	4.28484464187607e-06	0.000723217778792178	4.20921854631378	SNX3
220143_x_at	0.524958827968891	7.84715291468016	5.39177216199806	4.29782698927438e-06	0.000723217778792178	4.20639236362179	LUC7L
222047_s_at	0.496748130399755	11.5483521072753	5.38694446225682	4.36261737454541e-06	0.000723217778792178	4.192414291726	SRRT
202090_s_at	-0.857726326223561	10.3732132255318	-5.37246156790223	4.56288320385035e-06	0.000736833969038936	4.15048529757468	UQCR11
203661_s_at	-1.46658592432404	9.10916805124283	-5.36477877628312	4.67281039990902e-06	0.000736833969038936	4.12824598394103	TMOD1
213153_at	0.440147072068509	11.7032594496415	5.35663199048598	4.7922597947865e-06	0.000736833969038936	4.1046658266186	SETD1B
217249_x_at	-0.721291444035331	5.33300134109166	-5.35383382305223	4.83398480517142e-06	0.000736833969038936	4.09656732793246	NA
203286_at	0.428039306678929	11.4527237212249	5.35357960147484	4.83779352767391e-06	0.000736833969038936	4.09583157012817	RNF44
222152_at	0.598279159883798	8.47382697501796	5.35324633579816	4.84279100925923e-06	0.000736833969038936	4.09486704967172	PDCD6
217773_s_at	-1.27547873908454	7.29792834568843	-5.33396661711089	5.1408253249256e-06	0.000762383147745133	4.03907573956293	NDUFA4
204155_s_at	0.509325717795861	7.82280858794127	5.33351690059844	5.14799100395111e-06	0.000762383147745133	4.03777452708342	SIK3
200000_s_at	0.499785651875765	11.2346409026983	5.32869795086925	5.22540219068597e-06	0.000763665028051961	4.0238318452398	PRPF8
213554_s_at	-0.459912358555341	9.16041427435488	-5.31756018987251	5.40878248905708e-06	0.000780199313064377	3.99161046014203	CDV3
202270_at	-1.40233569791399	11.233910448535	-5.30968187055885	5.54235288001833e-06	0.0007845464019528	3.96882164189951	GBP1
212082_s_at	-0.689269421770078	13.8094344445576	-5.30748450959824	5.58018958803198e-06	0.0007845464019528	3.96246601761118	MYL6
204178_s_at	0.568073131935256	9.37470102078523	5.30282057726179	5.66135291302105e-06	0.00078600808506156	3.94897678143279	RBM14
212300_at	0.501841741803812	8.51744534080257	5.28839492355196	5.91990666677058e-06	0.000811758066022479	3.90726016810173	TXLNA
211207_s_at	-1.20011343390383	5.3874926481515	-5.28195146888396	6.03915963201083e-06	0.000818011536984686	3.88862971586402	ACSL6
208781_x_at	-0.564239702390799	11.3250791976787	-5.27487286473721	6.17292543023029e-06	0.000826056418717684	3.86816496570655	SNX3
220741_s_at	-0.709366555771656	7.93752455015236	-5.26192328847136	6.42531301108426e-06	0.000849594662072772	3.83073280177343	PPA2
202104_s_at	0.489430742034607	9.8951728144962	5.25508352636788	6.56273765317872e-06	0.00085115378199333	3.81096492000936	NA
212401_s_at	0.413888804349524	10.518097491332	5.2515006350692	6.63588843870203e-06	0.00085115378199333	3.80061075618462	NA
208949_s_at	-0.751373305274118	13.8905475919179	-5.2499886576854	6.66700090334201e-06	0.00085115378199333	3.79624149445506	LGALS3
204483_at	0.705521283493692	3.78544445593607	5.24603827837936	6.74897584465329e-06	0.000851828121665501	3.78482634943013	ENO3
202027_at	0.5108169578236	8.42017334877915	5.23720021388959	6.93602536075265e-06	0.000859089098798965	3.75929039406096	TMEM184B
202117_at	0.474427100497499	12.3275031275648	5.23602898202234	6.96119734328863e-06	0.000859089098798965	3.75590663006265	ARHGAP1
220305_at	0.414145765725385	8.74269570751809	5.22294354827368	7.24868295885205e-06	0.000884737600263404	3.71810674252489	MAVS
202622_s_at	0.46702636588787	8.44508945690744	5.21612295912887	7.40318151481719e-06	0.000886235823121718	3.69840763945739	ATXN2
209352_s_at	0.583589624785825	8.49394298394671	5.2153655291598	7.42053943912125e-06	0.000886235823121718	3.69622019550706	SIN3B
215089_s_at	0.362538645661493	9.78130284126557	5.21062962356598	7.52999305874408e-06	0.000889740775568835	3.68254368055401	RBM10
202317_s_at	0.494194634402294	9.62691196697051	5.20326676650761	7.7033561232604e-06	0.000900643962747929	3.66128336304634	UBE4B
202361_at	0.409590497109271	10.4094202355788	5.19226058750755	7.96993116907221e-06	0.000920271935028682	3.62950846446625	SEC24C
220173_at	-2.24123177003631	6.10501908538389	-5.18524363546466	8.14465275449979e-06	0.000920271935028682	3.60925402087951	CCDC176
215873_x_at	0.709003772875158	7.1575399055401	5.18462217680604	8.16030938789697e-06	0.000920271935028682	3.60746031397627	ABCC10
213947_s_at	0.534342678531885	9.32846124777199	5.17277611137047	8.4645386812378e-06	0.000920271935028682	3.57327343705222	NUP210
210648_x_at	-0.546611137106671	12.3565300596007	-5.17186885395926	8.48829832852888e-06	0.000920271935028682	3.57065549451761	SNX3
201748_s_at	0.370405747067332	10.1032412000585	5.17128288167765	8.50367924796475e-06	0.000920271935028682	3.56896466402741	SAFB
203502_at	-1.60874013914694	10.0775973343552	-5.17013440805738	8.53390541611381e-06	0.000920271935028682	3.56565078724547	BPGM
221478_at	-1.24692618078437	11.2309523610424	-5.16841451344449	8.57937039521435e-06	0.000920271935028682	3.56068824222912	BNIP3L
214146_s_at	-0.875223482979305	12.44922973383	-5.1670003569074	8.61693357729207e-06	0.000920271935028682	3.55660799780824	PPBP
201591_s_at	0.404718728989094	11.051984577692	5.16291530234478	8.72636248238695e-06	0.000923082934208304	3.54482211853564	NISCH
202642_s_at	0.519472818957485	8.28200899970656	5.15911687488566	8.82935216996891e-06	0.000925166175017403	3.53386408793592	TRRAP
200988_s_at	0.504635066792778	7.891255047704	5.14589071643171	9.19748047567365e-06	0.000954732856479507	3.49571495471979	PSME3
203596_s_at	-1.87993997226757	6.79468510012092	-5.13398292872418	9.54194114045635e-06	0.000976230500213278	3.46137774904303	IFIT5
208659_at	-0.766624943926294	12.3196072050339	-5.1306735766898	9.63992771774869e-06	0.000976230500213278	3.45183651515473	CLIC1
207100_s_at	0.801521568738378	8.11468642357689	5.12889792693333	9.69291437426231e-06	0.000976230500213278	3.44671740538654	VAMP1
203051_at	0.381395969235317	7.94029458959734	5.12679131878591	9.75615247354586e-06	0.000976230500213278	3.44064442124776	BAHD1
207616_s_at	-0.619245326212976	9.83876907291828	-5.11830163286924	1.00151851039888e-05	0.000988378206987469	3.41617304409466	TANK
205483_s_at	-1.62377743922671	11.1078410786628	-5.11699911269424	1.00555269100193e-05	0.000988378206987469	3.4124189670711	ISG15
218644_at	-1.54832650662043	9.00794582263805	-5.10496766762391	1.04358819046616e-05	0.0010167661431147	3.37774766848091	PLEK2
204466_s_at	-0.895639234926858	13.9533355798028	-5.09452246435096	1.07776570397115e-05	0.0010327860043066	3.34765535943251	SNCA
213046_at	0.799231203775012	8.47457458377301	5.09426330403224	1.07862768073797e-05	0.0010327860043066	3.34690882100105	PABPN1
214184_at	1.02678260984894	6.49924188120087	5.08665779916374	1.10423101343247e-05	0.00104826443300807	3.32500242860027	NPFF
210555_s_at	0.555453903822778	10.7323944176394	5.08285773130922	1.1172488387224e-05	0.0010516341399737	3.31405846903949	NFATC3
209890_at	-1.18977167819727	11.265561193248	-5.07461026930002	1.14602863395173e-05	0.00106526419786818	3.29030978121218	TSPAN5
202325_s_at	-0.527092706950024	9.36670472568849	-5.07323150750371	1.15091117083084e-05	0.00106526419786818	3.28634008658435	ATP5J
219574_at	-1.11661905579366	7.29438371623488	-5.05547484202312	1.21566855176401e-05	0.00111084335431593	3.23522780450727	MARCH1
221932_s_at	-1.08888961364427	13.0234178902319	-5.05277465539959	1.22582782717567e-05	0.00111084335431593	3.2274573763635	GLRX5
201738_at	-0.506509041425041	12.7319381860625	-5.05163030583757	1.23015875196597e-05	0.00111084335431593	3.22416440149092	EIF1B
200887_s_at	-0.833311786481351	12.0801777767358	-5.04566837617987	1.25296925490429e-05	0.00112231689630822	3.20700995704182	STAT1
221741_s_at	0.353354463493565	10.1839473473972	5.04004239812332	1.27487920495541e-05	0.00113260233659775	3.19082460009255	YTHDF1
208807_s_at	0.601961967688526	8.24580292968759	5.03751472165619	1.28484644288572e-05	0.00113260233659775	3.18355351529434	CHD3
209148_at	0.349054737433386	9.19206577861718	5.03073693274281	1.31195622696506e-05	0.00114739352857487	3.16405901103126	RXRB
208924_at	-1.23364457183133	9.31556387185617	-5.02214384412459	1.34714423567916e-05	0.00116325901383319	3.13934836936112	RNF11
202596_at	-0.354350993850801	11.2268301385981	-5.02120534172662	1.35104360119277e-05	0.00116325901383319	3.13664992086676	ENSA
204316_at	-0.388893135885897	2.49215807813919	-5.01306548675649	1.38533693255619e-05	0.00118361056230012	3.11324853700982	RGS10
204415_at	-2.17661496629609	7.46509970185277	-4.98522050249084	1.50930910996568e-05	0.00127968673926632	3.03323679479445	IFI6
203534_at	-0.526098861970757	8.29650593179465	-4.96877050546635	1.58765463960699e-05	0.00132719552565093	2.98599830699311	LSM1
217866_at	0.486540585511415	10.0606187375967	4.9660440527841	1.6010237803959e-05	0.00132719552565093	2.97817112864418	CPSF7
213758_at	0.746857738442593	6.69299943160044	4.9653121502477	1.60463162362779e-05	0.00132719552565093	2.97607007030497	COX4I1
200710_at	0.5204604407646	10.4665397330655	4.96181996551628	1.62195730825356e-05	0.00132719552565093	2.96604575776711	ACADVL
204467_s_at	-1.38527749323112	10.85170103525	-4.96119276580227	1.62508860618103e-05	0.00132719552565093	2.9642454930033	SNCA
207081_s_at	0.487882099509889	9.23194021377605	4.94257605119639	1.72081171193264e-05	0.00135492384310837	2.91082516502923	PI4KA
217914_at	0.521154466448902	8.93848703351209	4.9410363596695	1.72897428119368e-05	0.00135492384310837	2.90640841638123	TPCN1
221827_at	-0.512394447858679	9.54268729302745	-4.94074158771411	1.73054136581724e-05	0.00135492384310837	2.90556285965399	RBCK1
202860_at	0.420670311772035	11.1422058041537	4.94071520472948	1.73068169326873e-05	0.00135492384310837	2.90548718013864	DENND4B
201221_s_at	0.653292468307516	10.4578236076439	4.94047499361482	1.73195986194332e-05	0.00135492384310837	2.90479813810666	SNRNP70
208787_at	-0.80797918668728	8.05993113308724	-4.94042357221277	1.73223359792373e-05	0.00135492384310837	2.90465063724419	MRPL3
212674_s_at	0.3975661200788	8.9712465158864	4.93316433190082	1.77131079209477e-05	0.00137580062711865	2.88383008606844	DHX30
209048_s_at	0.485921908848949	9.49323022900019	4.92232040039869	1.83131760948049e-05	0.00141253088114582	2.852737000694	ZMYND8
213776_at	0.570881884340953	7.34637638357407	4.91664487049473	1.86352280016308e-05	0.00141795819568294	2.83646769917513	LOC157562
201552_at	0.409197098754081	12.0987718823894	4.91394536681185	1.87903716253622e-05	0.00141795819568294	2.82873042912057	LAMP1
218077_s_at	-0.569275391296897	6.88045544318409	-4.91220848170632	1.88908683257404e-05	0.00141795819568294	2.82375255756297	ZDHHC3
219546_at	-0.506914944643812	9.25628950439314	-4.91215116035619	1.88941940182835e-05	0.00141795819568294	2.82358828072123	BMP2K
215696_s_at	0.541562745623464	10.3968933180391	4.90538593663294	1.92908032378757e-05	0.00143800638632943	2.80420203382713	SEC16A
46665_at	0.670819324606986	8.68054050802037	4.8937461909939	1.99925738284615e-05	0.00145222277918524	2.7708575976348	SEMA4C
203206_at	0.522091610758554	9.35238733455887	4.89308769342529	2.00330224515161e-05	0.00145222277918524	2.76897158233011	FAM53B
212913_at	1.01119109753268	5.22326296977749	4.89072501668866	2.01788196530852e-05	0.00145222277918524	2.76220493793351	NA
210283_x_at	-0.584779480053587	5.95863525827365	-4.8905554905446	2.01893211744132e-05	0.00145222277918524	2.76171944012552	PAIP1
219435_at	0.595664889827408	6.89373638301152	4.8905370475197	2.01904639784399e-05	0.00145222277918524	2.76166662219633	CTC1
215921_at	0.858896105649434	5.73874670079461	4.88752086068076	2.03782237088494e-05	0.00145222277918524	2.75302917763988	NA
213039_at	0.364314580321345	12.6848686986517	4.88542511850415	2.05097023736381e-05	0.00145222277918524	2.74702812526448	ARHGEF18
200790_at	-0.697712691422369	11.5812978990689	-4.88514240277323	2.05275030460144e-05	0.00145222277918524	2.74621861556366	ODC1
204046_at	0.625655986006905	10.0424941722685	4.87636323566015	2.10879470968406e-05	0.00147374000781784	2.72108479963206	PLCB2
218986_s_at	-1.18781098737949	9.08929322828769	-4.87622293676296	2.10970254112755e-05	0.00147374000781784	2.72068320014468	DDX60
202369_s_at	0.513961013811613	8.28131804659741	4.87118907261036	2.14253245943771e-05	0.00148731925168592	2.70627526635351	TRAM2
35626_at	0.500394075293417	8.2073588575593	4.86711150335615	2.16949604945896e-05	0.00149668277151184	2.69460627995534	SGSH
218034_at	-0.827252975805887	11.6517367801163	-4.86339295624528	2.19437833151468e-05	0.00150450371161318	2.6839661689606	FIS1
212787_at	0.490400745443329	9.64809020375419	4.86008852589931	2.21672657864898e-05	0.00150750318890569	2.67451215783941	YLPM1
212126_at	0.38912403124692	9.35673848428739	4.85874192521351	2.2258982891918e-05	0.00150750318890569	2.67065983342304	CBX5
204747_at	-1.79502510198338	10.2803836833989	-4.85313552838187	2.26448904683385e-05	0.00152434423292022	2.65462315041892	IFIT3
214494_s_at	0.415261217242902	10.0418239453441	4.84477435569603	2.32327554652399e-05	0.00155449527079771	2.63071257602028	NA
208622_s_at	0.483803552467828	9.7273349461408	4.84251146515605	2.33944378257567e-05	0.00155594024509389	2.62424258541299	EZR
40225_at	0.417649302805126	10.2593484316953	4.83130578941267	2.42116367692515e-05	0.00159029860168785	2.59221145989946	GAK
217164_at	0.692559225854607	9.73591472443601	4.83078760200486	2.42501026449529e-05	0.00159029860168785	2.5907305516526	NA
211098_x_at	-0.711811581753282	5.02830229499119	-4.82861515935858	2.44120258780094e-05	0.00159029860168785	2.58452231638503	TMCO1
203966_s_at	-0.725044078234982	12.2570215063365	-4.82765736680691	2.44837544691296e-05	0.00159029860168785	2.58178536990435	PPM1A
212315_s_at	0.578633165195404	8.01592692220332	4.82122429308803	2.49709584013738e-05	0.00159852596054107	2.56340500662751	NUP210
209484_s_at	-0.695903243389692	9.04321980857861	-4.82118105619265	2.49742651570898e-05	0.00159852596054107	2.56328148644358	NSL1
219691_at	-1.27728048700741	6.94959231086508	-4.82029427045237	2.50421821494685e-05	0.00159852596054107	2.56074813981886	SAMD9
218461_at	-0.661899954785881	5.84740938917886	-4.81509609303457	2.54439905781623e-05	0.0016014080916643	2.54589980610607	GPN3
203040_s_at	-0.94776257414156	8.41686944511831	-4.81108188481564	2.57586398479243e-05	0.0016014080916643	2.53443540072976	HMBS
213672_at	0.922333221502535	7.01574230120802	4.80658234097136	2.61159093022608e-05	0.0016014080916643	2.52158696116174	NA
213361_at	-0.916899763129175	8.59247646971572	-4.8062799403082	2.61400953448489e-05	0.0016014080916643	2.52072353512529	TDRD7
201864_at	0.394064504144257	10.5887451556251	4.80537644388196	2.62124891869316e-05	0.0016014080916643	2.51814389635412	GDI1
205012_s_at	-0.740302854408244	12.0220627724049	-4.80471848318112	2.62653339378594e-05	0.0016014080916643	2.51626536035114	HAGH
221675_s_at	-0.907683172433522	11.5336500476683	-4.80466965663907	2.62692596870728e-05	0.0016014080916643	2.51612595812843	CHPT1
204258_at	-0.703265136528522	9.6914281218023	-4.80365056767896	2.63513290480912e-05	0.0016014080916643	2.51321646725611	CHD1
219863_at	-1.75400239501295	9.90505860573056	-4.80222081719968	2.64668975607042e-05	0.0016014080916643	2.5091347314996	HERC5
208290_s_at	-0.435395683055146	8.94732430746333	-4.80145342113555	2.65291337774585e-05	0.0016014080916643	2.50694401594689	EIF5
209390_at	0.384947291109444	9.40061674956991	4.79639895412752	2.69426860933957e-05	0.00161758061859106	2.49251643980938	TSC1
212068_s_at	0.570583195229087	9.67270616375566	4.78992746427446	2.74814988129443e-05	0.00164095504192214	2.47404818371051	PRRC2B
212648_at	-0.506878156523205	8.11978986955822	-4.7880689340243	2.76381994670668e-05	0.00164095504192214	2.4687451895096	DHX29
202326_at	0.524060758468107	9.19739048738034	4.78552439910814	2.78541742328194e-05	0.00164095504192214	2.46148542224798	EHMT2
201818_at	0.432469951648091	10.6038149857776	4.78471789004363	2.79229767644985e-05	0.00164095504192214	2.45918453609403	LPCAT1
218943_s_at	-1.44398084772383	8.32110758003649	-4.78155689375373	2.81942624984572e-05	0.00164183345144942	2.4501672440886	DDX58
202116_at	0.374003767891596	10.7822390328315	4.77996791546973	2.83316159818047e-05	0.00164183345144942	2.44563482954488	DPF2
200672_x_at	0.754710141579871	6.5692321725418	4.77939406190304	2.83813831528126e-05	0.00164183345144942	2.44399803462231	SPTBN1
216833_x_at	-1.51743100951048	7.48012556916163	-4.77707383244167	2.85834868675794e-05	0.0016431152459952	2.43738045242074	GYPB
212326_at	0.675177702604449	8.12609321066719	4.77438211777144	2.88197325736543e-05	0.0016431152459952	2.42970410868706	VPS13D
212238_at	0.493198075448554	7.76779770312632	4.77223593638524	2.9009480684801e-05	0.0016431152459952	2.42358412647637	ASXL1
203680_at	-0.833795264789275	9.7601714719115	-4.77217609409281	2.90147891241804e-05	0.0016431152459952	2.4234134895887	PRKAR2B
207838_x_at	0.813870415899341	8.49746716833652	4.76981247883922	2.92252286668307e-05	0.0016431152459952	2.41667410054569	PBXIP1
201545_s_at	0.671525287120003	9.1751681058983	4.76907550833614	2.92911514096561e-05	0.0016431152459952	2.4145729024428	NA
219209_at	-1.07424897308421	8.3784543534007	-4.76618520980682	2.95511135504605e-05	0.00164936793067821	2.40633288554771	IFIH1
221427_s_at	0.665971942479427	8.99017632023048	4.76386651089861	2.97613123027502e-05	0.00165279447873323	2.39972314504556	CCNL2
59644_at	-0.573365143426633	9.13420977973778	-4.76037917319531	3.00802391529595e-05	0.00166066686312375	2.38978321530112	BMP2K
209943_at	-0.597324454565717	7.23281898708001	-4.75905633518635	3.02020983479786e-05	0.00166066686312375	2.38601310721282	FBXL4
200964_at	0.452931958715396	12.6526215100543	4.75414260283083	3.06590375452787e-05	0.00167597185464236	2.37201066724892	UBA1
212118_at	0.328914571816082	9.81069009178045	4.75165508438749	3.08929564056903e-05	0.00167597185464236	2.36492316666552	TRIM27
208922_s_at	0.40138003867105	10.936649115038	4.74922237343099	3.11234274547662e-05	0.00167597185464236	2.35799252208789	NXF1
218058_at	0.437953597814762	8.92098706829257	4.74778663172238	3.12602439442027e-05	0.00167597185464236	2.35390250622103	CXXC1
203553_s_at	-0.980358003784922	6.53286294087305	-4.74668234970968	3.13658788793992e-05	0.00167597185464236	2.35075688800692	MAP4K5
202792_s_at	0.606830030989932	8.06452119951019	4.74501024305763	3.15265035524508e-05	0.00167597185464236	2.34599405703248	PPP6R2
214108_at	-0.789655955028852	5.37666443212043	-4.74441817956352	3.15835726062565e-05	0.00167597185464236	2.34430770123817	MAX
213326_at	0.595106894594775	9.65640589492998	4.74025244247499	3.19880052272761e-05	0.00167597185464236	2.33244373042342	VAMP1
206302_s_at	-1.43119511714032	10.8043668904187	-4.73998771176866	3.20138790190557e-05	0.00167597185464236	2.33168984964818	NA
217122_s_at	0.438609631854511	12.2638677570393	4.73967192084563	3.20447703005519e-05	0.00167597185464236	2.33079057415393	NA
200747_s_at	0.495039410098514	9.50670540283483	4.73869753574718	3.2140272354265e-05	0.00167597185464236	2.32801589922772	NUMA1
202829_s_at	-0.794600949860291	8.67086197395981	-4.73028222169044	3.29768715707817e-05	0.00170605848242159	2.30405700710175	VAMP7
208313_s_at	0.35134806704383	11.9493101908573	4.72980998758	3.30244506816099e-05	0.00170605848242159	2.30271277926638	SF1
