ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols
212944_at	0.742556857781637	6.61166322351507	3.92336342995327	0.000359172772006935	0.0662573511473216	0.152724371330818	SLC5A3
205158_at	0.539936327742879	3.15862703287301	3.91677405820374	0.000366192808781943	0.0662573511473216	0.135602409776777	RNASE4
217825_s_at	-0.564089215448646	7.41989148323035	-3.9128678892678	0.00037041704811807	0.0662573511473216	0.125457531668164	UBE2J1
222133_s_at	0.563085454854185	7.89548029812905	3.90826147499082	0.000375459427715752	0.0662573511473216	0.113498811530148	PHF20L1
209264_s_at	-0.921911951552582	5.32498393165457	-3.9047389773692	0.000379360250660019	0.0662573511473216	0.104357562067551	TSPAN4
209007_s_at	0.517873286020473	10.9032007830716	3.90055351129552	0.000384046458859781	0.0662573511473216	0.0934998109542393	NA
204859_s_at	0.675810637929132	8.66372517074919	3.89489020321167	0.000390476945433884	0.0662573511473216	0.0788151969276596	APAF1
214455_at	0.687156340642098	7.38181858984816	3.89428336855712	0.00039117215772347	0.0662573511473216	0.0772421828027436	NA
213805_at	0.724786497450194	7.83352612156671	3.89207324156969	0.000393714340120935	0.0662573511473216	0.0715139470669666	ABHD5
210479_s_at	0.816011715197406	4.2689820709982	3.88463795929281	0.000402385075554155	0.0667058363310447	0.0522520134086282	RORA
202535_at	0.378542310861201	8.69130669538941	3.86987123086149	0.000420158734804795	0.0676824711050705	0.0140382196902999	FADD
201197_at	0.386632504284078	9.04572751925608	3.86962317492818	0.000420463717137829	0.0676824711050705	0.0133967623030573	AMD1
202146_at	0.663820843739385	9.08312532589107	3.83931241849254	0.000459393236525913	0.0728925811156188	-0.0648668663882974	IFRD1
218876_at	0.973682846019918	4.44757226514294	3.82800444955063	0.000474794197347735	0.0732260153896109	-0.0940038381058059	TPPP3
213935_at	0.88624486906959	4.868656653105	3.82346407109167	0.000481117873994902	0.0732260153896109	-0.105693534588567	ABHD5
220326_s_at	0.774613606830131	8.99189724986527	3.82335342547659	0.000481272992116827	0.0732260153896109	-0.105978336306382	ARHGEF40
202948_at	0.988344422977935	6.22166999972587	3.81865263122307	0.000487908189352457	0.0732323818802398	-0.118075206815767	IL1R1
203435_s_at	0.782778497678606	10.1365270187767	3.8022222728073	0.000511803650676344	0.0756956800296201	-0.160310718593347	MME
210045_at	-0.467680379321536	3.76156179678083	-3.79534391902263	0.000522140542092883	0.0756956800296201	-0.177970743770347	IDH2
212899_at	0.57568832574203	7.99721798484427	3.7865611177377	0.000535633843972915	0.0756956800296201	-0.200501959340175	CDK19
214453_s_at	-2.24211158984266	6.51700565748299	-3.78621592612927	0.000536171014116335	0.0756956800296201	-0.201387082643431	IFI44
219966_x_at	0.382223315431307	9.0921941659297	3.78479000896047	0.000538395491342396	0.0756956800296201	-0.205043008357413	BANP
203022_at	0.59619892027753	5.5292906910112	3.77672826295391	0.00055114121188083	0.0765190680045047	-0.22570226654564	RNASEH2A
209193_at	-0.431356428163467	9.37054053868226	-3.75286778045962	0.000590600602278378	0.08098519616674	-0.286743915997327	PIM1
204140_at	1.01746539594162	3.16425675434222	3.7337087540628	0.000624251163708335	0.0845555814062009	-0.335644092587914	TPST1
201940_at	0.630754471034264	8.56612013726671	3.71905973527824	0.000651224170237058	0.0857859438250898	-0.372963843909933	CPD
204748_at	0.78541998412064	7.80949759366021	3.71639229155593	0.000656255506011377	0.0857859438250898	-0.379752877473714	PTGS2
205432_at	-0.402092759743383	3.67251295907153	-3.71626033420718	0.00065650537725152	0.0857859438250898	-0.380088675741233	OVGP1
203042_at	0.501923432449876	10.4251968695251	3.71123977334687	0.000666080810746501	0.0860251112204812	-0.3928610610807	LAMP2
202425_x_at	0.455878458065738	8.31583236188429	3.70086225324219	0.00068630305044607	0.0867486424207498	-0.419238820338578	PPP3CA
220421_at	0.901663569016588	7.61162724106213	3.70035652757581	0.000687303550285944	0.0867486424207498	-0.420523493712197	BTNL8
204787_at	0.614468736222289	2.80318757618324	3.68730467616216	0.000713617644660065	0.0886638474906177	-0.453653048684994	VSIG4
202121_s_at	0.329193633517711	11.6107012268716	3.67094270233435	0.000747982353527115	0.0886638474906177	-0.495114824366162	CHMP2A
213571_s_at	0.325779780059033	8.70470185435038	3.6696471615004	0.000750770598697094	0.0886638474906177	-0.498394421454995	EIF4E2
203020_at	0.551071555638575	8.93161996317684	3.65424048360913	0.000784707459779919	0.0886638474906177	-0.537357728456689	RABGAP1L
203091_at	-0.313900985950446	6.81118521425244	-3.65320658136702	0.000787037129937255	0.0886638474906177	-0.539969938982177	FUBP1
219788_at	0.455011178693617	10.3805528507083	3.65280678759847	0.000787939765112032	0.0886638474906177	-0.540979954609432	PILRA
219128_at	0.479733180554396	7.04098908471583	3.65039581929515	0.00079340434788967	0.0886638474906177	-0.547069876128362	C2orf42
200961_at	0.381335160482591	9.75339630735795	3.65036711921823	0.000793469617820302	0.0886638474906177	-0.547142359905534	SEPHS2
202540_s_at	0.57675939040741	7.19692461322858	3.64839357783627	0.000797970309705346	0.0886638474906177	-0.552126069059709	HMGCR
218377_s_at	0.661658344264136	4.29973003993298	3.64731572460448	0.00080043876074879	0.0886638474906177	-0.554847440516803	RWDD2B
204949_at	0.337859438828664	12.9971347358898	3.64384256738497	0.000808443049324728	0.0886638474906177	-0.563614131971532	ICAM3
222077_s_at	0.416579375862237	5.81003526350259	3.64330892094624	0.000809679722577315	0.0886638474906177	-0.564960803902387	RACGAP1
201219_at	0.844810093114809	7.07905712126463	3.64319949639631	0.000809933528617627	0.0886638474906177	-0.565236929328116	CTBP2
217826_s_at	-0.534736818343658	8.88229073671664	-3.64078843335252	0.000815545413463473	0.0886638474906177	-0.571320173170866	UBE2J1
212830_at	0.609719104791328	11.2105391279762	3.63794236040019	0.00082221808693019	0.0886638474906177	-0.578498727177512	MEGF9
201218_at	0.51563568304913	9.42693642893821	3.62935567495703	0.00084267037484681	0.0895651698484816	-0.600141866428372	CTBP2
204470_at	0.78219888238374	6.24796276603662	3.62768589672573	0.000846704135598322	0.0895651698484816	-0.604348035688751	CXCL1
207826_s_at	0.571598753165967	7.57694869915806	3.61940328954841	0.000866989610048498	0.0908457886680063	-0.625199420214464	ID3
219846_at	-0.386389671903851	3.64131193149121	-3.61533425024339	0.00087712620769062	0.0910489793347637	-0.635435546222887	GON4L
212260_at	-0.43779559225095	6.65255843112054	-3.60673968147848	0.000898913396989992	0.0914912416265455	-0.657039522031948	GIGYF2
221497_x_at	0.505146213216918	8.82431012005485	3.6055470342964	0.000901977654816958	0.0914912416265455	-0.660035663564419	EGLN1
37577_at	0.614552764371251	7.35419464247111	3.60195547135368	0.000911266342750283	0.0914912416265455	-0.669055665778649	ARHGAP19
211961_s_at	0.372308335945373	10.5018218188916	3.60077638321143	0.000914335808098186	0.0914912416265455	-0.672016011325796	RAB7A
210529_s_at	-0.277906676969392	2.64495828735003	-3.58665806222606	0.000951871834179771	0.0943967898413814	-0.707429592332194	TCAF1
201363_s_at	0.468572559340149	9.2222428461958	3.57519919431749	0.000983424111311538	0.0966627575605066	-0.736126758745806	IVNS1ABP
202147_s_at	0.575851035422913	8.13292882752259	3.56774555370708	0.00100448583699753	0.0978668788730835	-0.754771285484946	IFRD1
210644_s_at	-0.444258684378593	8.85789599210324	-3.5645906394823	0.00101353084890826	0.0978894533810782	-0.762657711290391	LAIR1
203097_s_at	0.502798725123091	9.71480911952291	3.56008096091092	0.0010265961293826	0.0982965793883844	-0.773925215064975	RAPGEF2
216804_s_at	-0.447378417897144	6.88504885926613	-3.55036659990761	0.00105529301790772	0.0995254597470002	-0.798174773214965	PDLIM5
203266_s_at	0.509679499614906	8.7604421093093	3.54799134371826	0.00106242622553256	0.0995254597470002	-0.804099453116124	MAP2K4
205205_at	-0.587551245775729	6.82201593308829	-3.54540092838932	0.00107025845149318	0.0995254597470002	-0.810558755893927	RELB
201886_at	-0.393382030004145	7.93838661374352	-3.54375204321898	0.0010752728162096	0.0995254597470002	-0.814669197341074	DCAF11
218030_at	-0.502532513786035	5.59091711558442	-3.54003211047723	0.00108666848888898	0.0997489826949575	-0.823939270293331	GIT1
206833_s_at	0.623442902186019	5.45807607825228	3.52982745288515	0.00111852891268104	0.100643773479046	-0.849346416597109	ACYP2
211541_s_at	-0.592178730961177	4.15409821358415	-3.52636230360796	0.00112955043257788	0.100643773479046	-0.85796615532468	DYRK1A
209807_s_at	-0.739556362884639	3.94830184838996	-3.52596272092387	0.00113082806855065	0.100643773479046	-0.858959887790078	NFIX
201464_x_at	0.495960156977059	5.33092605651252	3.52333062832245	0.00113927876498621	0.100643773479046	-0.865504411911544	JUN
215992_s_at	0.616360128478707	4.23576602676169	3.51534898963842	0.00116527762181655	0.100643773479046	-0.885336449423528	RAPGEF2
212930_at	0.638921365228974	7.29974111660429	3.51346029740451	0.00117151262183174	0.100643773479046	-0.890026256631985	ATP2B1
205570_at	-0.842283989601453	9.43050301504804	-3.50761406839167	0.00119101616285302	0.100643773479046	-0.904535612903841	PIP4K2A
215184_at	0.797476743262023	6.44434114941105	3.50748681425082	0.00119144414332115	0.100643773479046	-0.90485131163107	DAPK2
208785_s_at	0.37860724692511	10.2840423845425	3.50393903834112	0.00120343565182159	0.100643773479046	-0.913650677504997	NA
212174_at	-0.43694838671898	8.91789730752421	-3.50145222007209	0.0012119101323516	0.100643773479046	-0.919816135852097	AK2
37384_at	0.377217486103218	9.21018900174714	3.49995039520357	0.00121705571855271	0.100643773479046	-0.92353855656197	PPM1F
202008_s_at	-0.519593898123681	2.93469201794266	-3.49382384433048	0.00123826485024464	0.100643773479046	-0.938716096975059	NID1
202241_at	0.52345047293341	8.97960813934144	3.49209145202558	0.0012443261898184	0.100643773479046	-0.943005565947506	TRIB1
218018_at	0.324129989527332	7.07900651219846	3.4918065750942	0.00124532564818043	0.100643773479046	-0.943710836745102	PDXK
221078_s_at	-0.454978602318044	3.74662980767444	-3.49149457734073	0.00124642114117306	0.100643773479046	-0.94448321976507	CCDC88A
218845_at	0.354146398898665	9.28508654385798	3.48797039381098	0.00125885975247948	0.100643773479046	-0.953205459550531	DUSP22
202227_s_at	0.448522017514087	8.6593173302763	3.4856218799449	0.00126721490804449	0.100643773479046	-0.959015662164946	BRD8
219446_at	0.350079004842526	4.87977147240604	3.48351215282094	0.00127476591369158	0.100643773479046	-0.964233542069312	RIC8B
200672_x_at	-0.771655017608097	5.8194279512315	-3.48271642141545	0.00127762514790614	0.100643773479046	-0.96620119827396	SPTBN1
217795_s_at	0.368205764073252	9.25030672839974	3.48271167727515	0.00127764221306793	0.100643773479046	-0.966212928781113	TMEM43
207111_at	-0.661474102204997	8.51544266696916	-3.47202297941798	0.00131665117298158	0.102986229424693	-0.992623014861552	ADGRE1
205770_at	-0.294990181169559	6.92528896983883	-3.46171962198418	0.00135533381817408	0.104809445279616	-1.01804464545821	GSR
208694_at	0.555256621923535	8.34212525386493	3.45836948782048	0.001368144636323	0.104809445279616	-1.0263027566639	PRKDC
78383_at	0.498653130350527	4.94988748775475	3.45833697785317	0.00136826952062162	0.104809445279616	-1.02638287540013	TOPORS-AS1
216380_x_at	0.56660728847219	8.37372906297181	3.45306344535403	0.00138867271296956	0.105643752212006	-1.03937441015438	NA
51146_at	0.354771489567485	7.67064309208693	3.43413791210889	0.00146432389390238	0.109644482576895	-1.08592000092997	PIGV
219366_at	0.406797850257755	5.84732501291303	3.43086148852226	0.00147781558352356	0.109644482576895	-1.09396557698688	AVEN
208627_s_at	-0.543190494079701	12.2486584299056	-3.42978424612177	0.0014822774211434	0.109644482576895	-1.09661004139532	YBX1
202027_at	0.541815105696095	7.36447022150203	3.42795268343155	0.00148989322495794	0.109644482576895	-1.10110532606764	TMEM184B
209263_x_at	-0.647229555136544	6.18826383311912	-3.42777835532934	0.00149062004763762	0.109644482576895	-1.10153312675163	TSPAN4
213549_at	0.947205254846706	6.45024533609909	3.42236049918825	0.00151337867578147	0.110505885159405	-1.11482328707223	PDZD8
209497_s_at	0.416319447395688	6.53415016731446	3.42027460390152	0.00152222926347249	0.110505885159405	-1.11993733611244	RBM4B
220042_x_at	-0.282336706305583	2.56187058432382	-3.41320900764124	0.00155257886176308	0.111977229984432	-1.1372490161918	HIVEP3
221985_at	0.400913397237064	6.65802842804112	3.41036880721183	0.00156494121529042	0.11214065856923	-1.14420299206179	KLHL24
201088_at	0.441982318549437	9.19413525629226	3.39562950679588	0.00163062430245077	0.115396808192384	-1.18024543948958	KPNA2
206275_s_at	-0.769919112371751	4.32628365954809	-3.39551155400463	0.00163116042911716	0.115396808192384	-1.18053356469202	MICAL2
205449_at	0.436036463882734	5.56825609411397	3.39118622814582	0.00165093708972124	0.116056697819834	-1.19109571446924	SAC3D1
219868_s_at	-0.885486838158515	5.80925870331803	-3.38575753788713	0.00167608344078272	0.116412186539424	-1.20434283385775	ANKFY1
201689_s_at	0.602145390696911	7.24119883233302	3.38557057695789	0.00167695595987286	0.116412186539424	-1.20479887074384	TPD52
207023_x_at	0.373257253083104	7.73300361960567	3.38177923671035	0.00169474360652253	0.116489626734927	-1.21404406409289	KRT10
203245_s_at	0.476003042861352	6.10002731584806	3.37935976319148	0.00170618910502512	0.116489626734927	-1.21994128314251	LINC00094
201448_at	0.526696449080108	8.89699826511112	3.37665394779509	0.00171907672387679	0.116489626734927	-1.22653395919823	TIA1
217924_at	-0.46302280972728	6.11735612799139	-3.37408878845762	0.00173138032328776	0.116489626734927	-1.23278151503215	C6orf106
209941_at	-0.630543281576325	6.79696086118661	-3.3725017043007	0.00173903477119387	0.116489626734927	-1.23664574849256	RIPK1
203661_s_at	-1.01286214347884	7.02857230223221	-3.37209547529334	0.00174099919312126	0.116489626734927	-1.23763469021249	TMOD1
216689_x_at	-0.777391311775756	4.36027159904144	-3.36611803771827	0.0017701510031789	0.117730941271306	-1.25217958646706	ARHGAP1
209112_at	0.427158301948044	10.6666291963647	3.36149869718172	0.00179299842842692	0.117740624033233	-1.26341103116652	CDKN1B
213165_at	0.489151865891596	8.34093000831243	3.36077793679336	0.0017965886567041	0.117740624033233	-1.26516279173556	CEP350
213174_at	0.488183364767529	5.60220722852287	3.35967450992051	0.00180209832408838	0.117740624033233	-1.26784423497853	TTC9
212523_s_at	0.410344711829434	5.69193116389214	3.3494423099998	0.00185396497253596	0.120420988011444	-1.29268858826729	SPIDR
207305_s_at	0.244604100469008	9.91351983053363	3.34260248160512	0.00188942778772667	0.122010897896977	-1.30927488593403	TRAPPC8
221290_s_at	0.383164399181131	5.42529460007944	3.33236247468792	0.00194373304035012	0.124052923179346	-1.33407456079633	MUM1
208328_s_at	-0.568960288553428	4.28159046646232	-3.33141323499459	0.0019488418803954	0.124052923179346	-1.33637152377767	MEF2A
219406_at	0.496435213259782	6.52463903250353	3.33035420826379	0.00195455672606334	0.124052923179346	-1.33893375811357	C1orf50
215485_s_at	-0.297130568487976	4.9361967161384	-3.32204374330218	0.001999961241865	0.124307975921795	-1.35902596765272	ICAM1
218940_at	0.497003611320444	8.53214647809173	3.31797550029368	0.00202255353443536	0.124307975921795	-1.36885246718079	VCPKMT
202029_x_at	0.61786633218232	12.453856835827	3.3112164288479	0.00206062817405053	0.124307975921795	-1.38516488306204	RPL38
206324_s_at	0.610440017073915	7.3963144837156	3.30884305021958	0.00207415916025367	0.124307975921795	-1.39088879558914	DAPK2
217432_s_at	0.448520759835542	5.75478853573238	3.30688192601223	0.00208540372657879	0.124307975921795	-1.39561688590488	IDS
201052_s_at	-0.702848601149997	12.0681843150647	-3.30662348445268	0.00208688989062339	0.124307975921795	-1.39623985790325	PSMF1
214273_x_at	-1.01548480896148	8.95519458616893	-3.30545026595281	0.00209364917495091	0.124307975921795	-1.39906758171184	NPRL3
217835_x_at	0.371650743634278	11.8671929179676	3.30159462222251	0.00211601012451597	0.124307975921795	-1.40835694290296	NA
217430_x_at	-0.433640740534492	5.1331820973019	-3.30101892079404	0.00211936840456004	0.124307975921795	-1.40974349757536	COL1A1
214091_s_at	0.520066861493416	3.72238644631985	3.30041893453814	0.00212287375504113	0.124307975921795	-1.41118840939688	GPX3
221760_at	0.518154371520637	9.31405338743944	3.2987022321486	0.00213293395387225	0.124307975921795	-1.4153218991858	MAN1A1
203185_at	0.362950136948207	12.1688023186521	3.29729975766006	0.00214118643867831	0.124307975921795	-1.41869796931123	RASSF2
219833_s_at	0.627421856594192	3.70335087305425	3.29710963939963	0.00214230747883726	0.124307975921795	-1.41915556979604	EFHC1
211392_s_at	-0.489272013042619	4.38042986078025	-3.29162045504367	0.00217491704085379	0.124307975921795	-1.43236177735722	PATZ1
218570_at	0.384848813102679	7.90470753341987	3.28945623729639	0.00218790359485068	0.124307975921795	-1.43756546852022	NA
213868_s_at	0.637211401469648	3.27247524987787	3.28924710788166	0.00218916240043723	0.124307975921795	-1.43806821029718	DHRS7
212431_at	-0.366833449571295	6.5954375627585	-3.28906993500214	0.00219022939123047	0.124307975921795	-1.43849411648828	HMGXB3
209765_at	0.671387850017084	8.77649016048666	3.28728414451943	0.00220101169451484	0.124307975921795	-1.44278632080141	ADAM19
203289_s_at	-1.46302675919137	9.02956513733584	-3.27697567756746	0.00226424801652913	0.124307975921795	-1.46753950028186	NPRL3
203478_at	0.476002643958276	9.36410070563276	3.27602306763713	0.00227017828933946	0.124307975921795	-1.46982492084777	NDUFC1
219515_at	0.548146303100532	6.35753708879126	3.27531103648332	0.00227462054917561	0.124307975921795	-1.47153294031172	PRDM10
210001_s_at	-1.20954746309415	5.98096062001223	-3.27419332956968	0.00228161046648997	0.124307975921795	-1.47421370585255	SOCS1
217865_at	0.247839195392709	11.5299949307194	3.27174307090439	0.00229700555752934	0.124307975921795	-1.48008886988163	RNF130
214684_at	-0.549121276647425	5.96823332793668	-3.27167334177468	0.00229744511352376	0.124307975921795	-1.48025603107741	MEF2A
218969_at	0.283045130034961	4.37032285585788	3.26899572433252	0.00231438491610581	0.124307975921795	-1.48667366532826	PAM16
219762_s_at	0.541399278120844	11.2355378015964	3.26896157930206	0.00231460169897958	0.124307975921795	-1.48675548548442	RPL36
209911_x_at	0.707609542856476	8.3578873541269	3.2673786125438	0.00232467302889712	0.124307975921795	-1.49054818730346	HIST1H2BD
202476_s_at	-0.466026069196059	4.48445993218788	-3.26477671396919	0.00234131784788206	0.124307975921795	-1.49678011586662	TUBGCP2
207655_s_at	0.475358442630719	7.69793852045492	3.26400791522343	0.00234625767259563	0.124307975921795	-1.49862100650462	BLNK
212738_at	0.516017867289653	8.12116531869319	3.26358094052116	0.00234900543216933	0.124307975921795	-1.49964330094788	ARHGAP19
202769_at	0.434035276992276	9.82063759709908	3.26224308883776	0.00235763491781193	0.124307975921795	-1.50284603285547	CCNG2
204396_s_at	0.247719722883708	7.98932862188077	3.26039914782688	0.00236957829006602	0.124307975921795	-1.50725918736691	GRK5
205441_at	0.375000441924463	6.59108689601385	3.25997182104048	0.00237235433379253	0.124307975921795	-1.50828173434344	OCEL1
218563_at	0.701655372970439	9.2181427166833	3.25994774082222	0.0023725108582704	0.124307975921795	-1.5083393536291	NDUFA3
200646_s_at	-1.26093789414904	7.93964222801023	-3.25968508167767	0.00237421881468577	0.124307975921795	-1.50896783151493	NUCB1
205346_at	-0.826736867286614	5.30656644783166	-3.25893431672375	0.00237910716438394	0.124307975921795	-1.51076407911762	ST3GAL2
201581_at	0.477875405882775	10.2838212588891	3.25717596582654	0.0023905935913047	0.124307975921795	-1.51497018678133	TMX4
214975_s_at	-0.942590982131177	6.30711458149704	-3.25685604162979	0.00239268916427205	0.124307975921795	-1.5157353419258	MTMR1
205641_s_at	0.266973244067735	9.30650068857183	3.25614629064624	0.0023973444316669	0.124307975921795	-1.51743269625009	TRADD
216321_s_at	0.449890212407617	9.20035628523289	3.25346371330539	0.00241501748664156	0.124307975921795	-1.52384627389992	NR3C1
213287_s_at	0.422561430636304	7.79019129389238	3.25309723171036	0.00241744150527665	0.124307975921795	-1.5247222530032	KRT10
208962_s_at	-0.495605202526827	5.44830421789087	-3.2439875592544	0.00247844503176311	0.126857552846972	-1.54647991869979	NA
218078_s_at	0.291907281719717	6.82339235774621	3.23983376319604	0.00250674481736595	0.127717498561851	-1.5563902526073	ZDHHC3
203041_s_at	0.406730058652245	11.302921291791	3.23351717699089	0.00255036949587173	0.129346821875102	-1.57144784627774	LAMP2
219935_at	1.05334836073283	2.84296537439094	3.23061978652114	0.00257062061208861	0.129682972654894	-1.5783495050373	ADAMTS5
206656_s_at	0.397393598454075	10.3858510155451	3.22702411307767	0.00259596498752064	0.129682972654894	-1.58690993848073	APMAP
