ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols
200096_s_at	-0.537040681711355	13.0353391173184	-5.43742911808103	4.00664120973438e-06	0.000733693842690446	4.27852777921942	ATP6V0E1
213735_s_at	-0.536847789144177	11.6796227537653	-5.42960346643446	4.10394939778144e-06	0.000733693842690446	4.2560807471358	COX5B
203604_at	0.863417489488937	8.93907150449319	5.42358532273656	4.18038275322667e-06	0.000733693842690446	4.23881922786973	ZNF516
208876_s_at	0.752448968196594	9.24685701449663	5.4188968335134	4.24091154154158e-06	0.000733693842690446	4.22537202821917	PAK2
202948_at	1.67253738090664	7.53932326781238	5.40936358613009	4.36669576622782e-06	0.000733693842690446	4.19803094636811	IL1R1
210663_s_at	-1.19106532337922	7.621160025883	-5.40855849226016	4.37748726055975e-06	0.000733693842690446	4.19572205555517	KYNU
212223_at	0.74824316538764	11.0606760571988	5.40665745878707	4.40307442509803e-06	0.000733693842690446	4.1902702313184	IDS
211025_x_at	-0.543171685451176	10.13471076696	-5.40632543522523	4.40755860883138e-06	0.000733693842690446	4.18931805579913	COX5B
206324_s_at	1.17351671335269	8.18047973394848	5.4049774053063	4.4258114216494e-06	0.000733693842690446	4.18545220907398	DAPK2
213805_at	1.28754061906412	8.46068616696073	5.39483095052053	4.5656390511147e-06	0.000745743425598986	4.15635586244482	ABHD5
200857_s_at	0.645277548890014	9.00639586654748	5.3836653775902	4.7246073708988e-06	0.000754509823559078	4.12434002171379	NCOR1
211729_x_at	-1.43935682332829	9.07744891002429	-5.38156163346615	4.75517130180386e-06	0.000754509823559078	4.11830816697379	BLVRA
219684_at	-3.01371357344952	7.71730400566593	-5.37600553083655	4.83684352203295e-06	0.00075665945069324	4.10237827499108	RTP4
218115_at	1.55414834900042	7.01852813303844	5.36329684194525	5.02895196337435e-06	0.000765205102216872	4.06594438332685	ASF1B
219574_at	-1.57587620307308	8.69978018699094	-5.35417473209884	5.17151628798099e-06	0.000765205102216872	4.03979549327225	MARCH1
203195_s_at	0.590598386741485	9.01258992651382	5.34950507171525	5.24604758076328e-06	0.000765205102216872	4.02641067126254	NUP98
212757_s_at	0.646836873707407	10.5381382868535	5.34861065283981	5.26044488175956e-06	0.000765205102216872	4.0238470394364	CAMK2G
218072_at	-0.512413461428585	9.35680425983435	-5.3484596571745	5.26287931466777e-06	0.000765205102216872	4.02341424985945	COMMD9
202114_at	-0.64887742863071	8.66236685025833	-5.34586829088334	5.30483414699731e-06	0.000765205102216872	4.01598688376835	SNX2
218917_s_at	0.664974899010437	11.4841185763861	5.33788561906612	5.43618207363266e-06	0.000774098388356897	3.99310826894325	ARID1A
205153_s_at	-1.47124327296432	6.84686172680552	-5.29608080109163	6.17884063148498e-06	0.000868713707517768	3.87332823373277	CD40
206764_x_at	0.747263658112727	9.96718223439405	5.28591044944422	6.37430196243324e-06	0.000884670768772986	3.84419718799731	MPPE1
211202_s_at	0.799766772396682	7.11106967943554	5.27370184708355	6.61708580153798e-06	0.000884670768772986	3.80923308773975	KDM5B
209146_at	-0.916935260767829	8.39202279806717	-5.27338371637426	6.62353386307811e-06	0.000884670768772986	3.80832207281572	MSMO1
211991_s_at	-0.643063495542668	14.3103710501803	-5.26976573142387	6.6973070534778e-06	0.000884670768772986	3.79796170938614	HLA-DPA1
214812_s_at	-0.405883254254695	12.1223190790248	-5.26125588672363	6.87407042814923e-06	0.000884670768772986	3.77359519125094	MOB1A
213011_s_at	-0.441903801826914	12.3885385180408	-5.26042282267701	6.89162222282414e-06	0.000884670768772986	3.77121000757692	TPI1
202343_x_at	-0.564174942116539	10.6823413084538	-5.26005340655397	6.89941971255955e-06	0.000884670768772986	3.77015232441273	COX5B
213045_at	0.961262285901277	11.1389029645979	5.25863049951607	6.92953604783018e-06	0.000884670768772986	3.76607842073187	MAST3
202546_at	-0.677427039108391	10.8440713476987	-5.247401525009	7.1718395855507e-06	0.000895920086343609	3.73393183251255	VAMP8
205859_at	-0.741332172249784	10.4489418873908	-5.24499801939128	7.22478954807463e-06	0.000895920086343609	3.72705169986492	LY86
217879_at	-0.649494385644253	6.70898870334286	-5.24342569388864	7.25963876572655e-06	0.000895920086343609	3.72255098636806	CDC27
201875_s_at	1.15775069371971	8.96347531244845	5.23930895007708	7.3516775290475e-06	0.000897308596869567	3.71076748517241	MPZL1
201216_at	-0.429021307041475	12.1691338165703	-5.22871240762318	7.59396458358183e-06	0.000916806137280907	3.68044000213343	ERP29
209765_at	0.891541497481203	9.90947159117137	5.22494417835396	7.68202646005073e-06	0.000917465246148209	3.66965645827856	ADAM19
208905_at	-0.88430000139981	9.87691380499178	-5.21556744493868	7.90559312978913e-06	0.000925514960263458	3.64282582790004	CYCS
209276_s_at	-1.47863576560151	8.15324704120629	-5.21116508302987	8.01277965521488e-06	0.000925514960263458	3.63023027454867	GLRX
203298_s_at	0.775335312619891	10.8918700119091	5.20872134658984	8.07290151869823e-06	0.000925514960263458	3.62323891267802	JARID2
218056_at	-0.60361296907538	8.436526199088	-5.20832332617086	8.08273621549972e-06	0.000925514960263458	3.62210023002524	BFAR
208659_at	-0.9219856104169	11.8777214786506	-5.20155775121383	8.25174257254312e-06	0.000928854447377133	3.60274597425728	CLIC1
214714_at	-0.414235418512169	9.6002845335769	-5.20047334831585	8.27915641400343e-06	0.000928854447377133	3.59964402852661	ZNF394
203773_x_at	-1.361099062036	8.79826844200749	-5.18249904161022	8.74697674345578e-06	0.00096509659764525	3.54823663648072	BLVRA
210724_at	1.23605242887013	9.36122144444217	5.18141658273687	8.77597518341318e-06	0.00096509659764525	3.54514125966528	ADGRE3
212441_at	0.602687263693886	10.4551306744697	5.15339931601539	9.56073564517942e-06	0.00103693590239101	3.46504454861354	KIAA0232
202647_s_at	-1.20756822990299	5.47845760851151	-5.15151497365335	9.6159537180403e-06	0.00103693590239101	3.45965900614359	NRAS
202887_s_at	1.06383387647165	9.94146728945476	5.14221565927381	9.89313687877183e-06	0.00105651446271952	3.43308392712036	DDIT4
217185_s_at	-0.804836040440519	6.18563173211725	-5.13798799207088	1.00217635419579e-05	0.00105651446271952	3.42100389448006	NA
204084_s_at	-1.04223863700121	7.01417752058061	-5.13599814993163	1.00828786394408e-05	0.00105651446271952	3.41531851128164	CLN5
212702_s_at	0.691251721308825	9.59270737021512	5.12960141239759	1.02818666670101e-05	0.00106729619692038	3.39704323411299	BICD2
38703_at	-0.609750238309676	8.29005906134442	-5.11622370025012	1.07107261983243e-05	0.00110151885078507	3.3588310577715	DNPEP
202941_at	-0.51122795493009	9.33308558914825	-5.09905589240025	1.12872343616613e-05	0.0011365826314337	3.30980815696411	NDUFV2
217521_at	1.25371747560673	7.87082575309658	5.09742852687686	1.13434573996945e-05	0.0011365826314337	3.30516210827896	HAL
201065_s_at	0.745086349616695	11.3505393809939	5.09698977512394	1.13586631934042e-05	0.0011365826314337	3.30390952105084	NA
211824_x_at	0.791125249549241	9.25319125661775	5.09147251452297	1.15516124430798e-05	0.00113719570195123	3.28815936034415	NLRP1
201648_at	0.571489962978468	13.2330455105444	5.08870767692087	1.16495257867041e-05	0.00113719570195123	3.28026726234149	JAK1
217866_at	0.604706343090262	10.0581865519275	5.08078451952154	1.19347064300349e-05	0.00113719570195123	3.25765361171945	CPSF7
209106_at	0.633715767860604	10.8886099426231	5.08064041306509	1.19399570207071e-05	0.00113719570195123	3.25724235077761	NCOA1
201869_s_at	1.00824387869634	9.00507651248914	5.07992774253832	1.19659572906628e-05	0.00113719570195123	3.25520850168757	TBL1X
202084_s_at	0.878695987851843	12.9934035319064	5.07956800223847	1.19791030096601e-05	0.00113719570195123	3.25418187184707	SEC14L1
209460_at	0.927870198939678	9.71588000108114	5.07260197592607	1.22365053710193e-05	0.00114366768387692	3.2343037831861	ABAT
206637_at	-1.9943304773439	6.31789197701872	-5.07096537829898	1.22977722984145e-05	0.00114366768387692	3.22963407496328	P2RY14
202907_s_at	-0.866912142998409	9.75745979929838	-5.06906495968105	1.23692980287485e-05	0.00114366768387692	3.22421182115528	NBN
201105_at	-0.651645858361714	12.6564795945175	-5.06496775219952	1.25249130586496e-05	0.00114366768387692	3.21252250515092	LGALS1
203222_s_at	0.810263074612712	3.83750834759195	5.06399564056124	1.25621191530552e-05	0.00114366768387692	3.20974923423468	TLE1
217720_at	-0.632480890041577	11.2716567910177	-5.05433628301317	1.29378343987719e-05	0.00115565508111501	3.18219607072314	CHCHD2
212823_s_at	1.14248115510207	9.18541789631393	5.05312500660862	1.29857296370448e-05	0.00115565508111501	3.17874135804485	PLEKHG3
208878_s_at	0.581214806658513	10.305214305856	5.0522692381041	1.30196738206623e-05	0.00115565508111501	3.17630065737005	PAK2
201874_at	1.12385616433886	9.14970102332365	5.05000328783166	1.31099793121897e-05	0.00115565508111501	3.16983827332162	MPZL1
221492_s_at	-0.766923843467721	11.494116216647	-5.04015253009319	1.35098503285263e-05	0.00117067879298539	3.14174838304173	ATG3
213727_x_at	0.749803042361009	10.4286500815596	5.03754496246671	1.36177115967413e-05	0.00117067879298539	3.13431388533603	MPPE1
218680_x_at	-0.575755426976583	8.63945211676406	-5.03677778359179	1.36496082417898e-05	0.00117067879298539	3.13212665206286	NA
202295_s_at	-0.710289177180043	11.717334365214	-5.03552123323296	1.37020116222293e-05	0.00117067879298539	3.12854430390522	CTSH
205883_at	1.35426871422275	8.08543445932408	5.02406414541899	1.41891303115036e-05	0.00119592573465426	3.09588588798124	ZBTB16
201200_at	-0.93165646945334	10.6449037115358	-5.02351612554705	1.4212856484592e-05	0.00119592573465426	3.0943239875205	CREG1
203232_s_at	0.595121721867391	10.4668259426417	5.01994718166988	1.43683381981311e-05	0.00119991828847099	3.0841527298098	ATXN1
209107_x_at	0.655999408888066	11.4814006206793	5.01377537945904	1.46412094616521e-05	0.00120837254081754	3.06656562737868	NCOA1
204385_at	-1.3748839387511	5.86648826717089	-5.01274730315851	1.46871606203627e-05	0.00120837254081754	3.06363629628278	KYNU
220146_at	-1.61735284445091	6.94960638820059	-5.00999449316873	1.48109070813319e-05	0.00120959371288495	3.05579299953382	TLR7
217478_s_at	-0.464848788235731	11.8321694315711	-4.99695041753498	1.54114922312029e-05	0.00124945579716767	3.0186353435692	HLA-DMA
201536_at	-0.740520551557278	8.88945691975322	-4.99263463053355	1.56154771733e-05	0.00125681960118727	3.00634404583712	DUSP3
203094_at	-0.916766109119703	7.63546249192199	-4.98543476779083	1.59617584957383e-05	0.00127544785332493	2.98584203508694	MAD2L1BP
205992_s_at	-1.73341376074755	6.50191585174624	-4.97606153716622	1.64240111142469e-05	0.00129887239770687	2.95915710433702	IL15
202688_at	-1.62628216674553	11.9355521348216	-4.97476892500722	1.64887915797847e-05	0.00129887239770687	2.95547765427068	TNFSF10
203515_s_at	-0.762055657415269	8.08092816867311	-4.96146567792157	1.71704062251194e-05	0.00133804616844008	2.91761717272547	PMVK
200880_at	-1.18136974141781	8.56328240713018	-4.96038425240987	1.72270281882535e-05	0.00133804616844008	2.91454008882206	DNAJA1
209484_s_at	-0.888598497694167	8.98425231694128	-4.95543009706369	1.74887983124235e-05	0.00134682602217256	2.90044473568483	NSL1
201997_s_at	0.64984942330401	10.3152910832547	4.95367300718994	1.75825851458559e-05	0.00134682602217256	2.89544600578625	SPEN
204112_s_at	-1.81064064762249	5.32251239523675	-4.94695151890874	1.79459804251343e-05	0.0013652466067258	2.87632637987792	HNMT
208763_s_at	0.611666013718278	13.4986479749217	4.93775008541901	1.8455561629838e-05	0.00138847564629143	2.85015833641696	TSC22D3
209380_s_at	1.19101664856511	8.14384806734516	4.93693582599877	1.85013411048106e-05	0.00138847564629143	2.84784298882862	ABCC5
206522_at	1.06253643832914	11.8321734895467	4.93252549131658	1.87512640070187e-05	0.00139188550779468	2.83530314406396	MGAM
205202_at	-0.899945645869911	9.70975750381641	-4.93078279500272	1.88509387002204e-05	0.00139188550779468	2.83034860164983	PCMT1
210840_s_at	0.59070069212734	11.7721137828379	4.92792121169756	1.90157499131503e-05	0.00139188550779468	2.82221357333626	IQGAP1
213293_s_at	-1.12949096136767	12.9292620725677	-4.92736342173498	1.90480415219944e-05	0.00139188550779468	2.82062794408336	TRIM22
214931_s_at	0.901857750260786	7.83291732853873	4.9223625535742	1.93399921167725e-05	0.00140339887969413	2.80641313985411	SRPK2
202961_s_at	-0.567431325533782	10.6388569687769	-4.91975056951455	1.94942393399499e-05	0.00140339887969413	2.79898949497125	NA
201317_s_at	-1.40241989085463	8.27284432197272	-4.9180845768583	1.95932588278003e-05	0.00140339887969413	2.79425479811345	PSMA2
201356_at	0.572494375069574	11.2289243208013	4.91408167257697	1.98332177182243e-05	0.00140339887969413	2.78287963593654	SF3A1
204501_at	1.52279586745624	5.94104331987384	4.91252561929698	1.99272817094374e-05	0.00140339887969413	2.77845812484654	NOV
205801_s_at	-1.33137143781186	5.7477921918192	-4.91019395198802	2.00690604474454e-05	0.00140339887969413	2.77183310084064	RASGRP3
218026_at	-0.579347597540364	9.84632857089079	-4.90984980157183	2.00900712948021e-05	0.00140339887969413	2.77085529717634	COA3
203745_at	-0.652602818451828	8.09588544381095	-4.90394640802321	2.04538958138586e-05	0.0014121523351947	2.75408410174616	HCCS
203593_at	-1.42807225831698	7.87633944608918	-4.90369296045178	2.04696611115825e-05	0.0014121523351947	2.75336413938904	CD2AP
217769_s_at	-0.617560762137824	10.8514868370999	-4.89944615976454	2.07356256854119e-05	0.00142167033634487	2.74130118542129	POMP
221255_s_at	-0.486127424008388	7.31476245074799	-4.89273653005759	2.11628280070148e-05	0.00143547393478141	2.72224582400309	EMC6
203286_at	0.563644781639731	11.7593445080847	4.89032517582284	2.13184805940636e-05	0.00143547393478141	2.71539854051209	RNF44
208884_s_at	0.510983359756326	8.98648006622779	4.89022952689085	2.1324678062387e-05	0.00143547393478141	2.71512694632209	UBR5
222130_s_at	-0.406984775010557	7.97701322386326	-4.88536259817473	2.16423938008828e-05	0.00143754348908697	2.70130842219635	FTSJ2
219176_at	-0.767937312456716	8.15941672062213	-4.8829555138958	2.18012590971913e-05	0.00143754348908697	2.69447484009046	C2orf47
220740_s_at	1.21614385305631	7.69154089039654	4.88245118170155	2.18346907063523e-05	0.00143754348908697	2.69304313392323	SLC12A6
204140_at	1.90390196318765	3.6749898527908	4.88187225823812	2.18731295269377e-05	0.00143754348908697	2.69139970498258	TPST1
200079_s_at	-0.47635797752438	11.3652419722353	-4.87991644881873	2.20034862115157e-05	0.00143760424324297	2.68584783979537	KARS
210959_s_at	-1.27616912229376	7.22280032833527	-4.87429659469195	2.23823551945011e-05	0.00145380595991418	2.66989693988782	SRD5A1
202322_s_at	-0.651519387217785	7.86534112213759	-4.8622987101597	2.32129740949269e-05	0.00148410436961514	2.63585282144514	GGPS1
202010_s_at	-0.595347901527644	8.33234954868806	-4.86157504308904	2.32640392852989e-05	0.00148410436961514	2.63379983188848	NA
215346_at	-0.617691035574693	8.07957183001143	-4.86033482712885	2.33518134322025e-05	0.00148410436961514	2.63028154435129	CD40
203771_s_at	-2.02676849218245	6.01015115440999	-4.85989112036086	2.33832956408255e-05	0.00148410436961514	2.62902285626712	BLVRA
221816_s_at	-0.779078211922712	12.0772654367221	-4.85776387166267	2.35348148013364e-05	0.00148523402271843	2.62298862350048	PHF11
219607_s_at	-2.86229980818836	5.49847610005131	-4.8530334786543	2.38752454359881e-05	0.00149820537320632	2.60957172654425	MS4A4A
213366_x_at	-1.50116077847655	8.0654914247539	-4.83952151781312	2.48747571772266e-05	0.0015463376515432	2.57125912033501	ATP5C1
212124_at	0.745334498954826	11.4627223074346	4.83670543449482	2.5088231262774e-05	0.0015463376515432	2.56327642060175	ZMIZ1
212221_x_at	0.621329568936206	12.0308639044799	4.83622121643067	2.51251199551527e-05	0.0015463376515432	2.56190389322169	IDS
208983_s_at	0.773160969869105	11.5339897735125	4.83481485522363	2.52325642100769e-05	0.0015463376515432	2.55791765751345	PECAM1
220358_at	-1.17525281119435	4.92186744357263	-4.83343551718905	2.53383859350736e-05	0.0015463376515432	2.55400820227501	BATF3
203746_s_at	-0.628018181168367	7.72928273042146	-4.83136495123381	2.54980637832166e-05	0.00154757920459119	2.54813994598774	HCCS
208877_at	0.4470162926798	11.6123954683016	4.82406099045872	2.60693293420539e-05	0.00157365239675104	2.52744288462861	PAK2
209628_at	-2.00008138214	4.76564370026558	-4.81922772210129	2.64543042104072e-05	0.0015834650741355	2.51374983411211	NXT2
201972_at	0.678585835330932	11.5145330540042	4.81753283531176	2.6590632530745e-05	0.0015834650741355	2.50894862374283	ATP6V1A
205812_s_at	-0.571616827575797	10.3409655591685	-4.81617127993504	2.67006530084094e-05	0.0015834650741355	2.50509186745721	NA
205687_at	-1.21386823853245	4.38353524406158	-4.81377308165886	2.68955366288652e-05	0.0015834650741355	2.49829915214368	UBFD1
207777_s_at	-1.02171975669605	9.76160899576467	-4.81198959484775	2.70413797723123e-05	0.0015834650741355	2.49324793106617	SP140
217795_s_at	0.480581571425073	10.2710666095135	4.81143032015064	2.7087275059489e-05	0.0015834650741355	2.49166400918337	TMEM43
204224_s_at	-1.23069366167656	11.8539413210627	-4.80750868200138	2.74112666847836e-05	0.00159106791293494	2.48055841528246	GCH1
204613_at	0.631772317271492	11.0523210968149	4.80639671006679	2.75038299525983e-05	0.00159106791293494	2.4774097286681	PLCG2
201416_at	0.96410564019887	4.80565711787199	4.79756692820702	2.82499109790807e-05	0.00162180184533425	2.45241153013201	SOX4
211458_s_at	0.518305561323697	9.44076701177394	4.79597693669802	2.83863716603573e-05	0.00162180184533425	2.44791090839519	NA
202160_at	0.693393793295067	11.7853109725987	4.79496967063167	2.84731574538741e-05	0.00162180184533425	2.44505987961637	CREBBP
200740_s_at	-0.480465867786187	10.777362035454	-4.7929083918709	2.86515762136119e-05	0.00162363804594177	2.43922583056941	SUMO3
221472_at	0.426989306679664	10.7079842530261	4.7871097217308	2.91594504640616e-05	0.0016440305396159	2.42281615924961	SERINC3
219439_at	-1.5289148573851	6.02623719496864	-4.78030821338769	2.97665219058696e-05	0.00166978161014391	2.40357298011529	C1GALT1
212360_at	0.742002631294131	10.7816830356667	4.77531987733793	3.02196925784011e-05	0.0016866840475794	2.38946278472425	AMPD2
201762_s_at	-0.828852922393132	12.3856811334615	-4.76883117965346	3.08193948563006e-05	0.00171155509334465	2.37111252156724	NA
218334_at	-0.848276856606146	9.21268155544382	-4.76317407160482	3.13518381926903e-05	0.0017324620239115	2.35511766081347	THOC7
202058_s_at	0.843716253916658	7.768541745978	4.75762717022103	3.18827431771081e-05	0.00175307736865416	2.33943771492878	KPNA1
203936_s_at	1.5907015655658	11.7079184587974	4.746518391527	3.29728713650591e-05	0.00180305589730259	2.30804546753756	MMP9
201887_at	0.732227150695051	11.1379341229622	4.74508333185664	3.31163593274267e-05	0.00180305589730259	2.303991117738	IL13RA1
208756_at	-0.531323018271488	10.5871293509068	-4.7430805724687	3.33176431110242e-05	0.00180516615626413	2.29833327195101	EIF3I
209105_at	0.701918270171369	9.87905780020592	4.73911168616208	3.37201107757243e-05	0.00181810325430082	2.28712236963615	NCOA1
209476_at	-1.51033921455105	8.77063909520901	-4.73463988276097	3.41793401205816e-05	0.00183396101796763	2.27449296145005	TMX1
201393_s_at	0.914304292389868	12.5364495860987	4.72732788724893	3.4943602075961e-05	0.00186595475123894	2.25384698108614	IGF2R
203596_s_at	-2.20550086454781	7.72302440323131	-4.72132792507813	3.55833311448722e-05	0.00188906440055464	2.23691010119786	IFIT5
210685_s_at	0.684857314530232	8.79767468866951	4.71776881694305	3.59682688271724e-05	0.00188906440055464	2.22686525992768	UBE4B
221056_x_at	0.822920386528072	5.89298637851678	4.71724566027132	3.60251971838982e-05	0.00188906440055464	2.22538888026381	EPS15L1
215184_at	1.10462413353359	8.09982675000767	4.71695660300337	3.60566897377855e-05	0.00188906440055464	2.2245731565627	DAPK2
201244_s_at	0.515895526606776	12.0619165943012	4.70858522138325	3.69806479671874e-05	0.00192837585432653	2.20095313329214	RAF1
210210_at	0.886572394795527	9.4922786513057	4.69919986593779	3.80443696524873e-05	0.0019745738959354	2.17448174073313	MPZL1
213300_at	1.04271409377854	10.068443583704	4.69396577692546	3.86506715395318e-05	0.00199671166878874	2.15972343625982	ATG2A
